Seed	Size	Fitness	Members
YBR212W	30	0.329985698	YBR119W,YOR361C,YHR086W,YIL061C,YJR091C,YPR042C,YPL178W,YGL044C,YIR005W,YDR381W,YPL043W,YMR302C,YDL224C,YHL024W,YNL251C,YPL190C,YDL209C,YPR112C,YCL011C,YNL004W,YOL041C,YOL123W,YNL110C,YKL214C,YNL197C,YGR159C,YER165W,YDR432W,YLR192C
YBR214W	3	0.086471601	YGL115W,YJR040W
YBR215W	3	0.16132729	YOR038C,YJR140C
YBR216C	2	1	YGL060W
YBR217W	5	0.998062169	YMR159C,YPL149W,YLL042C,YNR007C
YBR227C	3	0.106255724	YDR258C,YLL026W
YBR228W	2	0.117093126	YLR135W
YBR229C	2	0.869605349	YDR221W
YBR231C	15	0.465400898	YLR085C,YDR334W,YLR385C,YDR485C,YML041C,YAL011W,YNL107W,YGR002C,YPL235W,YDR190C,YFL039C,YJL081C,YDL002C,YFL013C
YBR233W-A	10	0.895828804	YGR113W,YDR201W,YKL138C-A,YKR083C,YDR320C-A,YGL061C,YKL052C,YKR037C,YDR016C
YBR234C	7	0.3812443	YDL029W,YIL062C,YJR065C,YNR035C,YLR370C,YKL013C
YBR240C	12	0.61257576	YDR034C,YGL013C,YHR178W,YKL015W,YOR337W,YAL051W,YKL038W,YLR451W,YOR172W,YDR421W,YOR363C
YBR244W	2	1	YIR037W
YBR245C	4	0.149460527	YLR095C,YMR044W,YFR013W
YBR251W	30	0.907584493	YNL081C,YPR166C,YMR188C,YMR158W,YPL013C,YDL045W-A,YPL118W,YER050C,YOR158W,YKL003C,YDR347W,YGR084C,YIL093C,YJR101W,YGL129C,YGR165W,YNL306W,YDR337W,YNR037C,YNL137C,YJR113C,YGR215W,YDR041W,YDR175C,YKL155C,YHL004W,YBL090W,YBR146W,Q0140
YBR253W	24	0.899207732	YNL025C,YDR443C,YCR081W,YPL042C,YGL127C,YNL236W,YDL005C,YBL093C,YHR041C,YGL025C,YBR193C,YER022W,YOL051W,YDR308C,YPR070W,YGR104C,YLR071C,YPR168W,YNR010W,YOL135C,YOR174W,YGL151W,YHR058C
YBR254C	11	1	YDR108W,YOR115C,YKR068C,YGR166W,YDR246W,YMR218C,YDR472W,YML077W,YDR407C,YEL048C
YBR257W	10	1	YNL282W,YGR030C,YHR062C,YBR167C,YNL221C,YAL033W,YBL018C,YDR478W,YLR145W
YBR258C	7	0.397213983	YAR003W,YHR119W,YBR175W,YPL138C,YDR469W,YLR015W
YBR265W	2	1	YLR426W
YBR267W	3	0.152882172	YNL227C,YLR387C
YBR268W	42	0.981510112	YBR122C,YBL038W,YBR282W,YCR003W,YCR046C,YCR071C,YDL202W,YDR115W,YDR116C,YDR237W,YDR322W,YDR405W,YDR462W,YGL068W,YGR076C,YHR147C,YJL063C,YJL096W,YKL138C,YKL167C,YKL170W,YKR006C,YKR085C,YLR312W-A,YLR439W,YML009C,YML025C,YMR024W,YMR193W,YMR225C,YMR286W,YNL005C,YNL177C,YNL185C,YNL252C,YNL284C,YNR022C,YOR150W,YPL173W,YPL183W-A,YPR100W
YBR273C	12	0.6412727	YDR057W,YOL013C,YBL058W,YMR067C,YJL048C,YDR330W,YML013W,YLR207W,YML029W,YBR201W,YDR411C
YBR274W	84	0.841762005	YBL016W,YAR019C,YBR097W,YBR160W,YBL105C,YBR059C,YGR188C,YHR205W,YNL298W,YOL113W,YGR092W,YDL101C,YHL007C,YDR122W,YLR096W,YLR362W,YNL161W,YDR283C,YFL033C,YPL153C,YDR507C,YER123W,YER129W,YFL029C,YCR008W,YFR014C,YGL158W,YGL180W,YGR040W,YGR052W,YDL017W,YDL028C,YAL017W,YHR030C,YHR079C,YHR082C,YHR102W,YHR135C,YDL108W,YIL035C,YIL095W,YJL095W,YJL128C,YJL141C,YJL164C,YJL165C,YJL187C,YJR059W,YKL048C,YKL101W,YKL139W,YKL166C,YKL171W,YDL159W,YLR113W,YLR248W,YAR018C,YMR001C,YMR139W,YMR216C,YNL020C,YNL154C,YDR247W,YCL024W,YNL307C,YNR031C,YOL016C,YOL045W,YDR477W,YOL128C,YOR061W,YOR231W,YOR233W,YOR267C,YPL026C,YPL031C,YPL140C,YDR490C,YPL203W,YPL204W,YPL209C,YPR054W,YPR161C
YBR276C	5	0.375824982	YFR028C,YIL113W,YIR026C,YNL053W
YBR278W	6	0.520339056	YNL262W,YPR175W,YDR121W,YGL133W,YJL065C
YBR279W	6	0.355064929	YGL244W,YLR418C,YOR123C,YOL145C,YDR138W
YBR280C	2	0.500696699	YGL097W
YBR282W	42	0.939487306	YBR122C,YBL038W,YLR312W-A,YPR100W,YNL185C,YMR286W,YKL170W,YCR046C,YGL068W,YNL177C,YJL063C,YOR150W,YPL183W-A,YKL138C,YMR193W,YDR115W,YDL202W,YDR116C,YGR076C,YNR022C,YMR225C,YKR085C,YHR147C,YCR003W,YML009C,YCR071C,YDR462W,YKL167C,YNL252C,YDR237W,YNL284C,YJL096W,YDR322W,YNL005C,YML025C,YMR024W,YKR006C,YDR405W,YPL173W,YLR439W,YBR268W
YBR288C	4	0.244875597	YJL024C,YPL195W,YGR261C
YBR289W	11	0.349903667	YOR290C,YFL049W,YDR073W,YJL176C,YHL025W,YNR023W,YPL016W,YPR034W,YGR275W,YMR033W
YCL008C	4	0.546319184	YPL065W,YGR206W,YLR119W
YCL010C	24	0.60578208	YLR055C,YPL047W,YBR111W-A,YER164W,YMR223W,YOL148C,YGL066W,YDR392W,YBR081C,YDR145W,YGL112C,YMR236W,YDR167W,YGR252W,YDR448W,YDR176W,YPL254W,YHR099W,YBR198C,YCR042C,YPL011C,YOR023C,YER148W
YCL011C	6	0.22843271	YDR381W,YHR167W,YNL139C,YML062C,YDR138W
YCL016C	10	0.640846358	YMR078C,YHR191C,YOL094C,YJR068W,YNL290W,YBR087W,YOR217W,YOR144C,YER173W
YCL017C	2	0.084953554	YER048W-A
YCL019W	7	1	YLR410W-B,YDR365W-B,YLR227W-B,YDR210C-D,YMR045C,YHR214C-C
YCL024W	84	0.840796963	YBL016W,YAR019C,YBR097W,YDL101C,YOL113W,YBR160W,YHL007C,YDL017W,YHR205W,YLR362W,YNL298W,YGR188C,YGR092W,YDL159W,YIL035C,YNL161W,YLR096W,YDR283C,YFL033C,YDR122W,YOR061W,YPL204W,YDL108W,YDR477W,YPL209C,YKL139W,YKL166C,YJL164C,YPL203W,YPR161C,YGR052W,YKL171W,YDR247W,YLR248W,YDR490C,YMR216C,YNL154C,YER123W,YHR102W,YNR031C,YOL016C,YOL045W,YFL029C,YOL128C,YCR008W,YOR267C,YPL026C,YPL031C,YJL141C,YFR014C,YJL165C,YJR059W,YPR054W,YGL180W,YGL158W,YHR079C,YOR233W,YHR082C,YNL020C,YHR135C,YNL307C,YER129W,YIL095W,YPL140C,YGR040W,YDL028C,YLR113W,YOR231W,YHR030C,YJL187C,YJL095W,YJL128C,YMR139W,YMR001C,YKL048C,YKL101W,YPL153C,YBL105C,YDR507C,YBR059C,YAL017W,YAR018C,YBR274W
YCL025C	2	1	YBR069C
YCL029C	4	0.164430662	YPL174C,YER007W,YNL148C
YCL031C	5	0.267563638	YGR090W,YOR039W,YLR223C,YGL019W
YCL032W	2	0.050323962	YJL005W
YCL034W	3	0.187585906	YDR358W,YHR108W
YCL035C	4	0.320492626	YDR098C,YER174C,YPL059W
YCL039W	7	0.421811771	YDR255C,YIL097W,YGL227W,YIL017C,YMR135C,YBR105C
YCL040W	4	0.979433707	YDR516C,YFR053C,YGL253W
YCL043C	7	0.441880928	YDR098C,YER174C,YLR043C,YOL088C,YOR288C,YGR209C
YCL054W	2	1	YBR061C
YCL055W	2	1	YGL192W
YCL061C	3	0.21729629	YNL273W,YMR048W
YCR002C	6	0.536433435	YGR059W,YDL225W,YJR076C,YLR314C,YHR107C
YCR003W	42	0.939697587	YBR122C,YBL038W,YBR282W,YNL185C,YLR312W-A,YPR100W,YMR286W,YKL170W,YCR046C,YGL068W,YNL177C,YJL063C,YOR150W,YPL183W-A,YKL138C,YDL202W,YMR193W,YDR115W,YDR116C,YGR076C,YNR022C,YMR225C,YKR085C,YHR147C,YCR071C,YJL096W,YML009C,YDR462W,YKL167C,YMR024W,YKR006C,YDR237W,YNL252C,YNL284C,YML025C,YPL173W,YLR439W,YDR405W,YNL005C,YDR322W,YBR268W
YCR008W	84	0.824553818	YBL016W,YAR019C,YBR097W,YBR160W,YCL024W,YBL105C,YBR059C,YPL153C,YLR362W,YIL035C,YOR061W,YDL159W,YDL101C,YDL017W,YHR205W,YGR188C,YGR092W,YKL139W,YOL113W,YNL298W,YDL108W,YLR096W,YNL161W,YHL007C,YFL033C,YDR283C,YPL204W,YDR122W,YDR477W,YPL209C,YKL166C,YPR161C,YJL164C,YPL203W,YPL031C,YNL154C,YHR102W,YFR014C,YNR031C,YOL016C,YOL045W,YGR052W,YOL128C,YJL141C,YPL026C,YER123W,YFL029C,YDR247W,YKL171W,YHR079C,YLR248W,YPR054W,YHR082C,YDR490C,YJL165C,YJR059W,YOR267C,YGL180W,YKL048C,YJL128C,YOR233W,YPL140C,YNL307C,YER129W,YHR135C,YJL095W,YOR231W,YLR113W,YMR216C,YMR139W,YGL158W,YNL020C,YGR040W,YDR507C,YDL028C,YHR030C,YKL101W,YMR001C,YIL095W,YJL187C,YAL017W,YAR018C,YBR274W
YCR009C	2	0.185381	YDR388W
YCR020W-B	19	0.685558683	YGR056W,YLR357W,YKR008W,YHR056C,YDR303C,YCR052W,YML127W,YIL126W,YLR033W,YFR037C,YBL006C,YLR321C,YMR091C,YPR034W,YMR033W,YGR275W,YLR399C,YGR270W
YCR027C	22	0.839120845	YER031C,YFL005W,YFL038C,YGL210W,YGR152C,YIL118W,YKR014C,YKR055W,YLR229C,YLR262C,YLR293C,YML001W,YML064C,YNL090W,YNL093W,YNL098C,YNL180C,YNL304W,YOR089C,YOR101W,YPR165W
YCR031C	47	0.946980609	YJL191W,YBR181C,YMR116C,YBR048W,YLR048W,YNL096C,YJL136C,YDL083C,YML063W,YNL302C,YIL069C,YLR167W,YGR118W,YPR132W,YOR293W,YHR021C,YLR264W,YOR167C,YKL156W,YMR230W,YDR450W,YML026C,YOL121C,YPL081W,YER074W,YGL189C,YMR143W,YML024W,YDR447C,YER131W,YER102W,YHL015W,YPL090C,YKR057W,YJR123W,YGL123W,YOL040C,YDR025W,YGR214W,YLR441C,YOR096W,YNL178W,YDR064W,YBL072C,YBR189W,YOR119C
YCR033W	9	0.396412308	YDR155C,YGL194C,YKR029C,YBR103W,YIL112W,YOL068C,YDR310C,YOR279C
YCR034W	2	1	YLR372W
YCR035C	12	0.93684302	YGR195W,YDR280W,YGR158C,YGR095C,YDL111C,YOL142W,YOL021C,YHR069C,YNL232W,YHR081W,YOR001W
YCR038C	4	0.066922226	YLR310C,YER155C,YAL024C
YCR039C	3	0.921291945	YDL106C,YDR451C
YCR042C	9	0.299585305	YMR005W,YGR274C,YML015C,YML114C,YML098W,YMR227C,YPL011C,YER148W
YCR046C	42	0.981510112	YBR122C,YBL038W,YBR282W,YCR003W,YBR268W,YCR071C,YDL202W,YDR115W,YDR116C,YDR237W,YDR322W,YDR405W,YDR462W,YGL068W,YGR076C,YHR147C,YJL063C,YJL096W,YKL138C,YKL167C,YKL170W,YKR006C,YKR085C,YLR312W-A,YLR439W,YML009C,YML025C,YMR024W,YMR193W,YMR225C,YMR286W,YNL005C,YNL177C,YNL185C,YNL252C,YNL284C,YNR022C,YOR150W,YPL173W,YPL183W-A,YPR100W
YCR047C	3	1	YML008C,YML014W
YCR052W	19	0.646487693	YCR020W-B,YHR056C,YIL126W,YLR357W,YGR056W,YKR008W,YLR033W,YDR303C,YFR037C,YLR321C,YMR091C,YBL006C,YML127W,YPR034W,YGR275W,YMR033W,YLR399C,YGR270W
YCR057C	7	0.19732544	YLR129W,YJL069C,YLR222C,YLR409C,YDR449C,YDR398W
YCR060W	8	0.145477731	YBL084C,YBR112C,YHR166C,YKL022C,YJR032W,YOR027W,YGL003C
YCR065W	3	0.14956958	YIL131C,YNL068C
YCR066W	3	0.196320955	YGL058W,YER063W
YCR071C	42	0.939697587	YBR122C,YBL038W,YPR100W,YLR312W-A,YNL185C,YMR286W,YGL068W,YJL063C,YNL177C,YKL138C,YOR150W,YPL183W-A,YKL170W,YMR193W,YDL202W,YDR115W,YDR116C,YGR076C,YNR022C,YMR225C,YKR085C,YHR147C,YML009C,YMR024W,YKL167C,YKR006C,YDR405W,YPL173W,YLR439W,YML025C,YJL096W,YNL252C,YDR237W,YNL005C,YDR322W,YDR462W,YBR282W,YNL284C,YCR003W,YCR046C,YBR268W
YCR072C	61	0.482247735	YOR272W,YNL182C,YAR003W,YBR175W,YCR057C,YCL039W,YBR103W,YBL008W,YMR093W,YPL126W,YDR324C,YLR129W,YJL069C,YLR222C,YLR409C,YGL100W,YLR208W,YMR131C,YFL009W,YDL145C,YGL137W,YIL046W,YDR080W,YNL253W,YEL056W,YKL018W,YGL190C,YGR200C,YDR165W,YGL213C,YOR212W,YNL006W,YOR026W,YDR267C,YCR084C,YOR229W,YOR230W,YOR269W,YGR225W,YPL100W,YLR429W,YMR092C,YDR488C,YJL112W,YKR036C,YKL213C,YFR021W,YDR364C,YGL004C,YPL151C,YER107C,YLL011W,YIR012W,YER082C,YLR196W,YKL021C,YMR049C,YHR085W,YHR197W,YKR054C
YCR073W-A	2	1	YNR034W
YCR079W	6	0.499637998	YJL005W,YBR125C,YDL006W,YER089C,YBL056W
YCR081W	24	0.930015044	YBL093C,YBR253W,YBR193C,YGL127C,YNL236W,YHR041C,YDR308C,YOL051W,YHR058C,YPR168W,YOR174W,YDL005C,YGL025C,YPR070W,YLR071C,YNR010W,YER022W,YGL151W,YOL135C,YNL025C,YGR104C,YPL042C,YDR443C
YCR084C	6	0.182081774	YBR112C,YNL167C,YML007W,YEL009C,YCR060W
YCR088W	17	0.490384688	YIL062C,YFR024C-A,YNR035C,YLR370C,YKL129C,YKL013C,YHR114W,YPR154W,YMR109W,YJL020C,YHR016C,YDL029W,YJR065C,YGR080W,YBR234C,YLR337C
YCR092C	6	0.388356822	YOL090W,YDR097C,YHR120W,YFL003C,YDL154W
YCR093W	9	0.736792254	YPR072W,YIL038C,YDL165W,YGR134W,YER068W,YNL288W,YNR052C,YAL021C
YDL002C	17	0.366896282	YOR189W,YNL059C,YOR141C,YGL150C,YLR052W,YFL013C,YPL235W,YDR190C,YFL039C,YJL081C,YBR089C-A,YPR065W,YKL032C,YDR174W,YMR072W,YPR052C
YDL003W	7	0.680064553	YPR007C,YJL074C,YFL008W,YIL026C,YER147C,YDR180W
YDL004W	15	0.986548669	Q0130,Q0080,YBL099W,Q0085,YDR298C,YDR322C-A,YDR377W,YKL016C,YLR295C,YML081C-A,YOL077W-A,YPL078C,YPL271W,YPR020W
YDL005C	24	0.931709342	YNL025C,YDR443C,YBL093C,YBR253W,YPL042C,YDR308C,YHR058C,YCR081W,YBR193C,YHR041C,YGL127C,YNL236W,YOL051W,YGL025C,YLR071C,YPR070W,YER022W,YPR168W,YGR104C,YGL151W,YOR174W,YOL135C,YNR010W
YDL006W	6	0.499637998	YJL005W,YER089C,YCR079W,YBL056W,YBR125C
YDL007W	29	0.835457237	YOR259C,YOR117W,YKL145W,YGL048C,YDR394W,YER021W,YLR421C,YOR261C,YDL147W,YFR004W,YPR108W,YHR027C,YDR427W,YHL030W,YHR200W,YDL097C,YFR010W,YDR363W-A,YIL075C,YFR052W,YGR232W,YBR080C,YOL072W,YER162C,YDR159W,YPR045C,YMR276W,YER143W
YDL008W	14	0.894567065	YGL003C,YFR036W,YKL022C,YLR102C,YIR025W,YHR166C,YOR249C,YGL240W,YBL084C,YNL172W,YLR127C,YDR118W,YDR260C
YDL013W	2	0.309564198	YER116C
YDL017W	11	0.419817783	YDR052C,YPR019W,YEL032W,YLR274W,YGL201C,YDR489W,YDR013W,YBL023C,YBR202W,YCL061C
YDL018C	8	0.65463297	YGL200C,YML012W,YOR016C,YAL007C,YAR002C-A,YGL002W,YHR110W
YDL019C	16	0.14505173	YAR042W,YPL115C,YLR425W,YER111C,YOR034C,YIR033W,YKL020C,YDR264C,YLR182W,YNL257C,YJR092W,YGR097W,YHR001W,YHR073W,YPL145C
YDL028C	84	0.833659919	YBL016W,YAR019C,YBR097W,YBR160W,YCL024W,YBL105C,YDL017W,YGR188C,YBR059C,YPL209C,YIL035C,YOR061W,YHR205W,YOL113W,YNL298W,YPL153C,YLR096W,YDL101C,YNL161W,YLR362W,YGR092W,YHL007C,YFL033C,YDR283C,YDR122W,YPL031C,YDR477W,YKL166C,YKL139W,YJL164C,YPL203W,YDL108W,YDL159W,YFR014C,YNL154C,YGR052W,YER123W,YNR031C,YOL016C,YOL045W,YJL165C,YOL128C,YJR059W,YPL026C,YFL029C,YDR247W,YKL171W,YHR102W,YLR248W,YPR054W,YPR161C,YJL141C,YGL158W,YGR040W,YDR490C,YOR267C,YJL128C,YHR079C,YHR082C,YMR216C,YPL140C,YNL020C,YOR233W,YIL095W,YJL095W,YKL048C,YOR231W,YLR113W,YMR139W,YHR135C,YNL307C,YGL180W,YER129W,YKL101W,YHR030C,YDR507C,YJL187C,YMR001C,YPL204W,YCR008W,YAL017W,YAR018C,YBR274W
YDL029W	7	0.503554631	YBR234C,YJR065C,YIL062C,YNR035C,YLR370C,YKL013C
YDL030W	12	0.358121577	YJL203W,YNL286W,YIR009W,YPL213W,YOR319W,YMR288W,YIR005W,YMR240C,YML049C,YLR074C,YPR094W
YDL031W	35	0.529305041	YKR024C,YNR038W,YKL078W,YMR128W,YJL050W,YLR398C,YGL251C,YDL084W,YKR059W,YHR169W,YGL064C,YJL138C,YMR190C,YOR046C,YGL078C,YOR204W,YNL112W,YGL171W,YGL120C,YLR276C,YFL002C,YLL008W,YBR142W,YLR032W,YJR035W,YPL082C,YFR038W,YGL163C,YOR191W,YIR002C,YBR245C,YBR114W,YAL019W,YBR073W
YDL042C	8	0.229063679	YDR227W,YLR442C,YFR028C,YJL076W,YOR025W,YDR191W,YKR010C
YDL045W-A	31	0.9175027	YBL090W,YBR146W,YBR251W,YNL081C,YPR166C,YMR188C,YMR158W,YPL013C,YPL118W,YER050C,YOR158W,YKL003C,YDR347W,YGR084C,YIL093C,YJR101W,YGL129C,YGR165W,YNL306W,YDR337W,YNR037C,YNL137C,YJR113C,YGR215W,YDR041W,YDR175C,YKL155C,YHL004W,Q0140,YDR031W
YDL047W	6	0.171772803	YFR040W,YKR028W,YJL098W,YIL153W,YMR028W
YDL055C	2	0.039321162	YDR211W
YDL059C	2	0.035358585	YML032C
YDL060W	2	0.012394781	YPL217C
YDL064W	11	0.686916397	YBR082C,YGL058W,YGL087C,YDR092W,YER100W,YMR022W,YDR177W,YGR133W,YDR059C,YCR066W
YDL066W	3	1	YNL037C,YOR136W
YDL067C	10	0.810322903	Q0275,Q0250,Q0045,YGL187C,YGL191W,YHR051W,YLR395C,YMR256C,YNL052W
YDL074C	4	0.07244406	YPL055C,YDR265W,YOL054W
YDL075W	24	0.912769129	YLR406C,YDR418W,YGR085C,YDL081C,YLR448W,YDL130W,YIL148W,YKR094C,YDL136W,YPR102C,YDL191W,YDR382W,YOL039W,YLR340W,YGL030W,YOL127W,YEL054C,YML073C,YLR075W,YPL131W,YOR063W,YGL099W,YER006W
YDL077C	9	0.61522399	YLR148W,YDR080W,YMR231W,YLR396C,YPL045W,YAL002W,YDR495C,YLR093C
YDL081C	23	0.949526818	YOL039W,YLR340W,YLR448W,YGR085C,YDR418W,YKR094C,YIL148W,YDL136W,YLR406C,YEL054C,YOL127W,YGL030W,YLR075W,YPR102C,YDL191W,YPL131W,YML073C,YOR063W,YDR382W,YDL130W,YDL075W,YKL009W
YDL083C	46	0.948437765	YMR143W,YBR181C,YBR048W,YCR031C,YBL072C,YBR189W,YLR167W,YMR116C,YPL081W,YML026C,YLR048W,YER102W,YJL136C,YNL302C,YOR293W,YHR021C,YOR167C,YGR118W,YLR264W,YPR132W,YIL069C,YER074W,YKL156W,YMR230W,YNL096C,YML024W,YJL191W,YDR447C,YOL121C,YPL090C,YHL015W,YKR057W,YGL189C,YER131W,YDR025W,YML063W,YGL123W,YLR441C,YOR096W,YNL178W,YGR214W,YJR123W,YDR450W,YOL040C,YDR064W
YDL084W	8	0.169625299	YDR381W,YNL253W,YNL139C,YHR167W,YML062C,YDR138W,YCL011C
YDL088C	3	0.369011385	YMR153W,YBL079W
YDL092W	6	0.97919677	YPR088C,YPL243W,YKL122C,YPL210C,YML105C
YDL097C	29	0.833382066	YDL147W,YER021W,YPR108W,YDR427W,YOR117W,YKL145W,YFR004W,YGL048C,YDR394W,YOR259C,YHR027C,YHL030W,YHR200W,YLR421C,YOR261C,YFR010W,YIL075C,YDR363W-A,YFR052W,YGR232W,YDL007W,YBR080C,YOL072W,YER162C,YDR159W,YPR045C,YMR276W,YER143W
YDL098C	19	0.549835952	YGR006W,YGR091W,YPR178W,YDR473C,YOR308C,YBR055C,YBR152W,YPR082C,YKL173W,YER146W,YNL147W,YER112W,YDR378C,YJR022W,YLR438C-A,YEL026W,YBL026W,YJL124C
YDL099W	2	1	YDR517W
YDL100C	3	0.992274867	YGL020C,YER083C
YDL101C	13	0.270363733	YDR369C,YPL153C,YMR224C,YHR115C,YIL131C,YNL068C,YLR016C,YDR200C,YNL116W,YDR501W,YLR183C,YNL250W
YDL102W	3	0.269339041	YJR006W,YJR043C
YDL106C	3	0.014298447	YCR039C,YDR451C
YDL108W	11	0.678350902	YDR079C-A,YPR025C,YDR460W,YIL143C,YDR311W,YPL122C,YLR005W,YPR056W,YER171W,YGR258C
YDL111C	12	0.93684302	YDR280W,YGR195W,YGR095C,YGR158C,YCR035C,YOL021C,YOL142W,YHR069C,YNL232W,YHR081W,YOR001W
YDL113C	5	0.267310141	YDR425W,YJL036W,YMR004W,YOR357C
YDL116W	12	0.420124114	YGL092W,YGL100W,YJR042W,YKL057C,YBL079W,YMR153W,YDL088C,YKL068W,YMR047C,YER105C,YKR082W
YDL122W	12	0.559676394	YBR058C,YER144C,YFR005C,YER151C,YER098W,YIL156W,YDR069C,YMR304W,YNL186W,YOR124C,YPL072W
YDL126C	6	0.10982573	YBR170C,YGR048W,YBL058W,YDR330W,YML013W
YDL130W	23	0.949526818	YLR340W,YOL039W,YLR448W,YGR085C,YDR418W,YKR094C,YIL148W,YDL136W,YLR406C,YEL054C,YOL127W,YGL030W,YLR075W,YPR102C,YDL191W,YPL131W,YML073C,YOR063W,YDR382W,YDL081C,YDL075W,YKL009W
YDL132W	11	0.433979433	YOR057W,YFL009W,YJR090C,YDR328C,YDR054C,YOL133W,YJL047C,YML088W,YJL149W,YLR368W
YDL134C	9	0.296864662	YAL016W,YGL190C,YOR014W,YPL152W,YMR028W,YDL188C,YML109W,YMR273C
YDL136W	24	0.935043072	YDL130W,YDL081C,YDL191W,YDL075W,YDR418W,YOL039W,YDR382W,YGR085C,YLR448W,YIL148W,YKR094C,YLR406C,YGL030W,YML073C,YPR102C,YLR340W,YEL054C,YLR075W,YOL127W,YPL131W,YOR063W,YER006W,YGL099W
YDL137W	8	0.70747959	YKR027W,YOR299W,YMR237W,YJL099W,YLR330W,YDL192W,YBR164C
YDL145C	10	0.563710569	YGL137W,YER122C,YNL287W,YDR238C,YFR051C,YIL076W,YPL010W,YDL137W,YDL192W
YDL147W	27	0.827429666	YDL097C,YER021W,YPR108W,YDR427W,YDL007W,YOR117W,YGL048C,YKL145W,YFR004W,YDR394W,YOR259C,YHR027C,YHR200W,YLR421C,YFR010W,YOR261C,YDR363W-A,YHL030W,YFR052W,YIL075C,YGR232W,YBR080C,YOL072W,YDR159W,YPR045C,YER162C
YDL148C	2	0.103466781	YPR144C
YDL150W	30	0.826114997	YDR045C,YNL151C,YKR025W,YOR207C,YOR116C,YPR190C,YJL011C,YNR003C,YKL144C,YNL113W,YPR110C,YHR143W-A,YOR210W,YOR224C,YPR187W,YBR154C,YPR010C,YOR341W,YOR340C,YDR156W,YJL148W,YOR151C,YNL248C,YJR063W,YIL021W,YDR404C,YJL140W,YOL005C,YGL070C
YDL153C	3	0.029277324	YHR081W,YER127W
YDL154W	6	0.775011357	YCR092C,YDR097C,YOL090W,YHR120W,YFL003C
YDL155W	12	0.260661134	YBR160W,YLR210W,YGR109C,YGR108W,YPR120C,YPR119W,YMR199W,YPL256C,YAL040C,YNL289W,YJL006C
YDL159W	4	0.125595266	YLR362W,YDR103W,YBL016W
YDL161W	5	0.597516726	YLL038C,YLR206W,YJR125C,YDR153C
YDL164C	2	0.120553348	YOR005C
YDL165W	9	0.647160822	YPR072W,YIL038C,YGR134W,YER068W,YCR093W,YNL288W,YNR052C,YAL021C
YDL175C	5	0.315892553	YJL050W,YOL115W,YIL079C,YNL299W
YDL185W	16	0.979690794	YBR127C,YHR026W,YEL027W,YPL234C,YLR447C,YPR036W,YEL051W,YHR039C-A,YGR020C,YKL080W,YOR332W,YMR054W,YOR270C,YJR033C,YDR202C
YDL188C	15	0.380536321	YGL190C,YOR014W,YKL149C,YLR361C,YIL039W,YPL179W,YML016C,YDL134C,YDL047W,YMR028W,YPL152W,YAL016W,YML109W,YMR273C
YDL191W	24	0.822315552	YDL130W,YDL081C,YDL136W,YDL075W,YDR418W,YGR085C,YLR448W,YKR094C,YIL148W,YLR406C,YGL030W,YOL039W,YPR102C,YML073C,YDR382W,YLR340W,YOL127W,YEL054C,YLR075W,YPL131W,YOR063W,YER006W,YGL099W
YDL192W	9	0.4549344	YKR027W,YOR299W,YMR237W,YJL099W,YLR330W,YDL137W,YBR164C,YOR094W
YDL194W	5	1	YDL199C,YDR343C,YDR497C,YFL011W
YDL198C	9	1	YBL030C,YBR104W,YBR192W,YFR045W,YIL006W,YMR056C,YMR241W,YPR128C
YDL199C	5	1	YDL194W,YDR343C,YDR497C,YFL011W
YDL201W	2	0.095193164	YDR165W
YDL202W	42	0.979941345	YBR122C,YBL038W,YCR071C,YBR282W,YLR312W-A,YPR100W,YNL185C,YMR286W,YGL068W,YJL063C,YNL177C,YKL138C,YOR150W,YPL183W-A,YKL170W,YMR193W,YDR115W,YDR116C,YGR076C,YNR022C,YMR225C,YKR085C,YHR147C,YJL096W,YML009C,YDR462W,YKL167C,YMR024W,YKR006C,YDR237W,YNL252C,YNL284C,YML025C,YPL173W,YLR439W,YDR405W,YNL005C,YDR322W,YCR003W,YCR046C,YBR268W
YDL203C	2	0.071021648	YBL061C
YDL207W	3	0.380004072	YIL115C,YJL061W
YDL209C	43	0.608325786	YIL061C,YHR086W,YOR159C,YLR275W,YFL017W-A,YPR182W,YGR074W,YOR319W,YLR147C,YER029C,YPL178W,YIR005W,YGR129W,YPR101W,YDR235W,YDR240C,YLR298C,YGR013W,YKL012W,YLR117C,YPR082C,YBR119W,YLR116W,YMR125W,YKL214C,YNL251C,YPL190C,YNL110C,YER165W,YDR432W,YIR009W,YMR213W,YBR212W,YMR240C,YMR288W,YML049C,YJL203W,YPL213W,YJL124C,YDL030W,YPR094W,YBR188C
YDL216C	5	0.346452714	YJR084W,YOL117W,YMR025W,YDR179C
YDL222C	4	1	YLR414C,YLR443W,YML052W
YDL224C	30	0.33898956	YBR119W,YCL011C,YDL209C,YBR212W,YHR086W,YJR091C,YOR361C,YPL043W,YPR042C,YPR112C,YDR381W,YIL061C,YIR005W,YDR432W,YKL214C,YMR302C,YNL004W,YNL110C,YNL197C,YNL251C,YOL041C,YOL123W,YOR319W,YER165W,YGL044C,YPL178W,YPL190C,YGR159C,YHL024W
YDL225W	6	0.142161796	YGR059W,YJR076C,YHR107C,YLR314C,YCR002C
YDL226C	7	0.196907082	YER122C,YNL287W,YDR238C,YGL181W,YDR524C,YDL192W
